Id BDTNS,Id Line,Part text,Line,Text,PN/GN as attested,Id PN/GN as attested,PN/GN Normalized,Id PN/GN normalized,PN or GN,Seal,Date
163080,L787555,o.i,16,[nam]-10 Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163083,L787747,o.ii,9,nam-10 [B]u-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163096,L788409,o.ii,18,240 Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163096,L788411,o.ii,20,nam-10 Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163102,L2386480,o.i,28,840 Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163102,L2386491,o.ii,4',nam-10 Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163109,L2386760,r.ii,2',[n] Bu-ga-num2,Bu-ga-num2,OV_000207,Bu-ga-num2,OS_000191,PN,,
163083,L787763,r.i,3,360 Bu-ga-tum,Bu-ga-tum,OV_000208,Bu-ga-tum,OS_000192,PN,,
164018,L2716578,t.r.,3,igi Bu-lu-za azlag7,Bu-lu-za,OV_000209,Bu-lu-za,OS_000193,PN,,
163086,L787863,o.,3,780 Bu-lu-zu-um,Bu-lu-zu-um,OV_000210,Bu-lu-zu-um,OS_000194,PN,,
163080,L787603,o.ii,25,240 Bu-ru-[uk]-tum,Bu-ru-uk-tum,OV_000211,Bu-ru-uk-tum,OS_000195,PN,,
163084,L787804,o.,3,180 Bu-za-a,Bu-za-a,OV_000212,Bu-za-a,OS_000196,PN,,
163448,L792479,o.,5,1 Bu-za-du-a,Bu-za-du-a,OV_000213,Bu-za-du-a,OS_000197,PN,,
163079,L787477,o.i,27,120 Bu-zu-[a],Bu-zu-a,OV_000214,Bu-zu-a,OS_000198,PN,,
163103,L2386670,r.ii,2,[n] Bu-zu-zu,Bu-zu-zu,OV_000215,Bu-zu-zu,OS_000199,PN,,
174685,L1138535,r.,3,mu {d}Amar-{d}Suen lugal-e Ur-bi2-lum{ki} mu-hul,{d}Amar-{d}Suen,OV_000216,{d}Amar-{d}Suen,OS_000200,PN,,Date
190109,L1222999,r.,4,mu {d}Amar-{d}Suen / lugal-e Ša-aš-ru{ki} in-hul # (sic),{d}Amar-{d}Suen,OV_000216,{d}Amar-{d}Suen,OS_000200,PN,,Date
164011,L2716421,o.,1,{d}Ba-u2-da [nu]-{giš}kiri6-ke4,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,,
164011,L2716440,s.,1,{d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
164078,L2717588,o.,5,{d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,,
164078,L2717592,r.,3,kišib {d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,,
164078,L2717599,s.,1,{d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
163431,L2717580,s.,2,dumu {d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
163970,L2716084,r.,23,[{d}Ba-u2]-da šu ba-an-ti,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,,
163970,L2716089,s.,1,{d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
163983,L2716149,s.,2,dumu {d}Ba-u2-da,{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
164101,L2717348,s.,1,{d}Ba-[u2-da?],{d}Ba-u2-da,OV_000217,{d}Ba-u2-da,OS_000201,PN,Seal Legend,
162950,L785832,o.,4,giri3 {d}En-lil2-ba-za-du / u3 U3-zi-na-we-ir ,{d}En-lil2-ba-za-du,OV_000218,{d}En-lil2-ba-za-du,OS_000202,PN,,
162981,L2706447,r.,3,{d}Gu4-an-na-[t]a,{d}Gu4-an-na,OV_000219,{d}Gu4-an-na,OS_000203,GN,,
162957,L785914,r.,7,[mu] {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162958,L785956,r.,20,mu {d}I-b[i2-{d}Suen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162976,L2706331,r.,6,mu {d}I-bi2-/{d}Suen lu[gal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163879,L793919,r.,15,[mu {d}]I-bi2-{d}S[uen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162977,L2706353,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163006,L786184,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162978,L2706373,r.,4,mu {d}I-[bi2]-/{d}Suen [lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162979,L2706400,r.,7,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162980,L2706422,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163013,L786222,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163007,L2706902,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162973,L786069,r.,6,[mu {d}]I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162981,L2706452,r.,7,mu {d}I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162915,L785466,r.,7,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163014,L786234,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163015,L786245,r.,5,mu us2-sa {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162974,L2706289,r.,4,mu {d}I-bi2-{d}Suen lugal Si-mu-ru-um / mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162986,L786091,r.,8,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163000,L786173,r.,7,mu {d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162959,L785981,r.,10,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162997,L2706735,r.,5,mu {d}I-bi2-[{d}Suen]/ lugal Uri5{ki}-[ma-ke4] / [S]i-mu-r[u-um{ki} mu-hul],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162961,L786026,r.,9,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul ,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162960,L786003,r.,9,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163016,L2707001,r.,6,mu {d}I-bi2-{d}Suen / [lugal]-Uri5{ki}-ma-ke4 / Si-mu-ru-um mu-/hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162999,L2706782,r.,6,[mu] {d}I-bi2-{d}Suen / [lu]gal-Uri5{ki}-ma-ke4 / [Si]-mu-ru-um{ki} ba-[hul] (sic!),{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163012,L786213,r.,7,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162988,L2703182,r.,9,mu [{d}I-bi2-{d}Suen lugal-e] / [Si]-mu-r[u-um{ki} mu-hul],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162995,L2706682,r.,7,mu {d}I-bi2-{d}Suen / lugal-e Si-mu-ru-um / mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162962,L786045,r.,7,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162987,L786111,r.,9,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-/hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163373,L791951,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163437,L792402,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163913,L794187,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
171507,L1089650,r.,6,mu {d}I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163199,L2707845,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163490,L792726,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163375,L791962,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163150,L789790,r.,6,mu {d}[i-b]i2-/{d}S[uen luga]l,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163514,L792861,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163238,L790908,r.,10,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163377,L791973,r.,5,[m]u {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163500,L2710064,r.,4,mu us2-sa / {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163500,L2710067,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163308,L2708573,r.,3,mu {d}I-bi2-{d}Suen lugal-e Si-mu-/ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163308,L2708576,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163313,L2708624,r.,2,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} / mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163313,L2708627,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163877,L2715509,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163689,L2712580,r.,4,mu {d}I-bi2-/[{d}Suen] lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163876,L793878,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163694,L2712636,r.,2,mu {d}I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163770,L793405,t.r.,8,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163878,L793889,t.r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163857,L2715379,r.,6,mu {d}I-[bi2]-/[{d}Suen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163860,L2715427,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163771,L2714049,t.r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163769,L793380,r.,11,[mu] {d}I-bi2-/[{d}S]uen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163856,L793732,r.,5,mu {d}I-b[i2]-/{d}Suen lu[gal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163772,L2714072,e.r.,7,[mu {d}I-bi2-{d}Suen] / [lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163772,L2714086,t.r.,7,mu {d}I-[bi2]-/{d}Suen l[ugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163658,L2712048,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163858,L793742,r.,4,[m]u {d}I-bi2-[{d}S]uen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163690,L2712594,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163773,L2714109,e.r.,8,[mu {d}I-bi2-{d}Suen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163773,L2714127,t.r.,10,[mu {d}I-b]i2-{d}Su[en] / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163774,L2714151,t.r.,5,mu {d}I-bi2-/[{d}Sue]n l[ugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163775,L2714171,r.,5,[mu {d}I]-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163859,L2715400,r.,2,[mu {d}]I-bi2-/[{d}Suen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163880,L2715523,r.,3,[mu] {d}I-bi2-/[{d}S]uen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163659,L2712071,r.,5,mu {d}I-bi2-/{d}Suen lugal ,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163816,L2714938,r.,3,mu {d}I-b[i2]-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163776,L793420,r.,7,mu {d}I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163700,L2712743,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163795,L2714552,r.,3,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / [Si-mu-ru-um{ki} mu] hu[l],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163889,L793972,r.,8,mu {d}I-bi2-[{d}Suen] / lugal Uri5[{ki}-ma-ke4] / Si-mu-[ru-um mu-hul],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163891,L793981,r.,3,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163583,L2710958,r.,4,mu {d}I-bi2-/[{d}Suen] lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163301,L2708528,r.,3,mu {d}I-b[i2]-/{d}Suen lug[al],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163584,L2710971,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163459,L792578,r.,7,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
171509,L1089681,o.i,9,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164084,L795612,r.,9,mu {d}I-bi2-{d}Suen / [lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164086,L795658,r.,8,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164085,L795636,r.,12,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163224,L790664,o.,5,mu {d}I-bi2-{d}Suen lu[gal] ,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164004,L2716317,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163444,L2709589,r.,2,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163372,L2709100,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163148,L789762,r.,6,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163296,L791177,r.,3,mu {d}I-bi2-/{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163149,L789774,r.,4,[mu] {d}I-bi2-/{[d]}Su[en] lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163297,L791187,r.,2,mu {d}[i-b]i2-/[{d}Su]en [lug]al,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163451,L792505,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164058,L795347,r.,11,mu {d}I-bi2-{d}[Suen] / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163298,L791195,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163374,L2709114,r.,4,mu {d}I-bi2-{d}Suen l[ugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163299,L791204,r.,2,mu {d}I-bi2-/{d}Suen / lugal ,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
171461,L1088630,r.,4,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163300,L2708516,r.,2,mu {d}I-bi2-{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163432,L2709515,t.r.,3,[mu] {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163376,L2709129,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163481,L792679,r.,3,[mu] {d}I-/[bi2-{d}Suen / lugal] ,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164059,L795372,r.,11,mu {d}I-[b]i2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163302,L2708539,r.,2',mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163461,L792607,r.,4,mu {d}I-bi2-/[{d}Su]en lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163391,L2709208,r.,3,mu {d}I-bi2-/{d}Suen lugal-e / Si-mu-ru{ki} mu-/hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163309,L791263,r.,7,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163310,L791292,r.,16,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163311,L2708591,r.,3,mu {d}I-bi2-/{d}Suen lugal Uri5{ki}-ma-ke4 Si-mu-/ru-um{ki} mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163419,L2709395,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163312,L2708604,r.,2,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} / mu-hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163312,L2708607,s.i,1,{d}I-bi2-{d}Suen,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
163951,L2716003,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163973,L2716100,r.,3,mu {d}I-bi2-/{d}Suen lugal?,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163928,L2715803,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163914,L2715707,r.,2,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163929,L2715817,r.,3,[mu {d}I-b]i2-/[{d}Suen lugal],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163930,L2715831,r.,3,mu {d}I-bi2-/{d}Suen lug[al],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163923,L794231,r.,5,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163915,L2715720,r.,3,mu {d}I-bi2-/{d}Suen lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
163900,L2715668,r.,8,mu {d}I-bi2-{d}Suen / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164049,L795257,r.ii,17,[mu] {d}I-bi2-{d}Suen / [lu]gal-Uri5{ki}-ma-/ke4 / [Si]-mu-ru-um{ki} mu-/hul,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
164087,L2717258,r.,2',mu {d}I-bi2-[{d}Suen] / lugal,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162916,L2717916,s.i,1,{d}I-bi2-[{d}Suen],{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,Seal Dedication,
174699,L1138800,r.,2,mu {d}I-bi2-{d}Suen lugal Uri5{ki}-ma-ke4,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
192066,L1223688,r.,3,[mu {d}I-bi2-{d}Su]en / [luga]l,{d}I-bi2-{d}Suen,OV_000220,{d}I-bi2-{d}Suen,OS_000204,PN,,Date
162891,L2386178,r.,21,zah3 [...]-{d}I-šum,[...]-{d}I-šum,OV_000221,[...]-{d}I-šum,OS_000205,PN,,
